Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
131;0.0271614912866598;0.124048896527977;0.344373163938005;0.403519110294705;0.443691114860933;0.67921;0.74221;0.537559692914843;0.444142870813397;68208;4193.13;11104;21507;3257.4;313.21;32611;3570.61;35597;622.52
132;0.0247269544801344;0.114636043500717;0.345181977465451;0.399762568884274;0.459116000232748;0.66863;0.76521;0.557802203269419;0.503486133101348;67681;4223.73;10805;22037;3305.6;337.92;32842;3643.52;34839;580.21
133;0.0201237672799401;0.0966271473170732;0.326909313922053;0.390034639805127;0.45605340626091;0.64899;0.77542;0.559836755836864;0.519844615050022;66025;4154.11;9742;21600;3372;346.73;31342;3718.73;34683;435.38
134;0.0137538530977392;0.0726652999713056;0.289837168639699;0.367388631099752;0.453915265914116;0.61129;0.76937;0.542375659118795;0.492879612875163;64408;3957.22;8628;20055;3336.1;324.77;28683;3660.87;35725;296.35
135;0.00793394842836035;0.0470003889813486;0.235322451261901;0.33900654620238;0.458561017106947;0.55956;0.74195;0.480154405916942;0.455661513701609;62790;3866.14;7522;17261;3487.7;288.84;24783;3776.54;38007;89.5999999999999
136;0.00438319630821543;0.0241358984218077;0.182214808154081;0.30603572757767;0.453111056674037;0.48748;0.70041;0.390968892738956;0.361762040017399;61880;4018.43;6247;13184;3250.4;219.02;19431;3469.42;42449;549.01
137;0.00182634181391301;0.00879736367288379;0.13155410776955;0.267920876926763;0.430686798556965;0.40881;0.65027;0.251408888144239;0.231803001304915;61097;3936.58;4866;8281;3091.8;138.3;13147;3230.1;47950;706.48
138;0.000404213977776428;0.00192774197991392;0.0849141263412422;0.22702888387509;0.392836578610497;0.31582;0.59686;0.0936924334223255;0.111402479338843;60736;3755.89;3476;3869;2821.2;65.11;7345;2886.31;53391;869.58
139;0.000180973951059566;0.000140055667144907;0.0466170181854818;0.193477680297101;0.355966671709531;0.2381;0.5484;0.0274793365754869;0.0340837494562853;57986;3562.19;2374;1259;2380.7;29.76;3633;2410.46;54353;1151.73
140;0.00039950695245613;0.0000525207460545194;0.0268545455980387;0.17275284082741;0.338762751076458;0.19967;0.50661;0.00445541258440415;0.0116217790343628;55520;3425.29;1835;112;2039;6.67;1947;2045.67;53573;1379.62
141;0.000959974699941304;0.000121579340028694;0.0211985526169966;0.168366214759205;0.328856225997905;0.1702;0.46667;0;0;53785;3309.02;1434;0;1861.6;0.08;1434;1861.68;52351;1447.34
142;0.00205840184589228;0.000628121090387375;0.019581897536648;0.168525309080744;0.31462393925288;0.15368;0.41499;0;0;49567;3098.14;1448;0;1677.7;0;1448;1677.7;48119;1420.44
143;0.00366591798732973;0.00237851741750359;0.0185599717562507;0.157078150307483;0.288131217269871;0.14747;0.36245;0;0;46202;2880.83;1374;0;1468;0;1374;1468;44828;1412.83
144;0.00717957253020827;0.00583529044476327;0.0169061213037127;0.139255001197987;0.253689586873036;0.14586;0.31672;0;0;44111;2765.25;1458;0;1353.9;0;1458;1353.9;42653;1411.35
145;0.0106860942781387;0.0104633223529412;0.0147000412405756;0.122859417378804;0.224983594786454;0.15158;0.28755;0;0;42987;2709.2;1695;0;1270.9;0;1695;1270.9;41292;1438.3
146;0.0142236610196936;0.0174184440746055;0.0134159592631773;0.110656174826292;0.202820118701268;0.15196;0.25997;0;0;43064;2675.4;1767;0;1211.2;0;1767;1211.2;41297;1464.2
147;0.0178827194527091;0.0269823126542324;0.0135757215589475;0.0964495807044166;0.174434370999651;0.15435;0.22838;0;0;43927;2643.11;2037;0;1126.3;0.15;2037;1126.45;41890;1516.66
148;0.0180941761288886;0.0346926433285509;0.0149449646197505;0.076184836674387;0.139259734667753;0.17171;0.19577;0;0.00364175511091779;46704;2761.62;2591;227;1028.8;9.89;2818;1038.69;43886;1722.93
149;0.0161005476956706;0.0363821062840746;0.0187328083555824;0.0551114711285041;0.106150678459211;0.20952;0.19005;0.0184397422568403;0.0166667855589387;54593;3206.97;3200;1712;878;39.01;4912;917.01;49681;2289.96
150;0.00691384783532698;0.0188931957532281;0.01794693446174;0.0469676747064931;0.0913521703712324;0.2511;0.21808;0.0452494792531682;0.0678250935189213;60966;3750.92;2948;5194;870.7;89.39;8142;960.09;52824;2790.83
151;0.00544643653733277;0.00728900923959828;0.0246364326230417;0.0506467199105503;0.0942246270219946;0.28082;0.26166;0.175589612719465;0.168606833405829;64137;4085.96;2180;10048;850.2;153.92;12228;1004.12;51909;3081.84
152;0.00912290889954865;0.0122016359253945;0.0435591324366531;0.0597777861193195;0.109760573722798;0.29277;0.30506;0.337066126616656;0.281493453675511;65112;4209.79;2004;14806;885.5;224.05;16810;1109.55;48302;3100.24
153;0.0215117572408768;0.0202561419799139;0.0609150950245999;0.0711142133216197;0.1322799662516;0.28277;0.32869;0.462203986429488;0.418740204436712;66683;4311.19;2223;18644;942;296.75;20867;1238.75;45816;3072.44
154;0.0543939383083369;0.0344580345480631;0.067850748140312;0.0755123408673429;0.152190430583033;0.25938;0.33083;0.534701017788434;0.521621744236625;68241;4270.08;2370;21046;1010;365.05;23416;1375.05;44825;2895.03
155;0.103715987410691;0.0593921472596844;0.0750591508404279;0.0755503414264036;0.164401882927965;0.2328;0.32341;0.572533394010918;0.604543936494128;67660;4231.79;2798;22268;1023.2;406.98;25066;1430.18;42594;2801.61
156;0.152192532839476;0.0901705334863702;0.0813209809077628;0.0740608385911668;0.175279591527988;0.19866;0.30206;0.568464288876028;0.629922274902131;67539;4303.36;3294;21737;1111.6;423.09;25031;1534.69;42508;2768.67
157;0.188603477442468;0.128744509268293;0.0808606053095562;0.0710331187604824;0.178320198999185;0.15548;0.26287;0.520407642156386;0.616651296215746;66596;4256.21;3638;19557;1145.8;395.89;23195;1541.69;43401;2714.52
158;0.213340480701115;0.166884063931133;0.0727730535153561;0.0627839609456114;0.159156484347725;0.10372;0.2071;0.44373849034268;0.473674288821227;65611;4109.55;4024;16860;1178.7;289.82;20884;1468.52;44727;2641.03
159;0.230081277146963;0.210982006886657;0.0552581971017413;0.0419705690440061;0.128533777493308;0.07673;0.13256;0.346260243915109;0.22961679860809;64179;4049.29;4354;13609;1051.2;154.87;17963;1206.07;46216;2843.22
160;0.189700627239055;0.264391343701578;0.037302958641882;0.0147535212842425;0.0825727254742232;0.10298;0.09427;0.269462322951565;0.100685993910396;63329;4214.55;4930;9876;840.9;63.66;14806;904.56;48523;3309.99
161;0.143159738498593;0.24948093061693;0.0313762281329236;0.00488712722625988;0.0512432829046899;0.20461;0.08412;0.149320706152458;0.0632766811657242;62537;4190.93;5473;5649;780.6;47.42;11122;828.02;51415;3362.91
162;0.12796940069221;0.230473006829268;0.0427878194213558;0.00514242073316828;0.0393114465262423;0.33974;0.10015;0.0502199684369254;0.0521227272727273;61856;3878.27;7076;2504;656.7;35.36;9580;692.06;52276;3186.21
163;0.119645477361507;0.216378362467719;0.0721772708007993;0.0115158150307483;0.0334630315372978;0.44397;0.15201;0.019057834176064;0.0210526837755546;58643;3675.61;8932;635;416.9;14.48;9567;431.38;49076;3244.23
164;0.130747715101099;0.223932535781923;0.111328377949054;0.0248647440300296;0.0325209263353893;0.50838;0.22182;0.00337375172576268;0.00660661157024793;57644;3523.45;9618;62;501.4;1.94;9680;503.34;47964;3020.11
165;0.186130169206793;0.243499507604017;0.158774706429567;0.0381614064371855;0.032884778307925;0.55897;0.28028;0;0;55426;3393.1;10350;0;711.8;0.04;10350;711.84;45076;2681.26
166;0.270876379258;0.270716233687231;0.207967143586385;0.0488512914303969;0.0332323356220179;0.61444;0.35443;0;0;50145;3153.28;10228;0;530.1;0;10228;530.1;39917;2623.18
167;0.349852946343635;0.299698666054519;0.247382809128004;0.0641222929478476;0.0358341219597347;0.66304;0.40882;0;0;47104;2912.67;10999;0;651;0;10999;651;36105;2261.67
168;0.388752887445099;0.325786692797705;0.284530637952748;0.0888191023081223;0.0419278319562435;0.6688;0.4835;0;0;45697;2819.58;11740;0;1115.7;0;11740;1115.7;33957;1703.88
169;0.378850267775821;0.345662042123386;0.317630093899552;0.125494446130501;0.054369716047946;0.67279;0.61627;0;0;44007;2739.11;12429;0;1438.5;0;12429;1438.5;31578;1300.61
170;0.342671899326006;0.350740623472023;0.334667801252666;0.164220028751697;0.0818313161875946;0.68174;0.6977;0;0;43442;2707.48;12645;0;1669.5;0;12645;1669.5;30797;1037.98
171;0.315679905883782;0.343762533142037;0.328526972276795;0.205904321939142;0.123129695100663;0.67964;0.70889;0;0;44275;2685.41;12604;0;1718.5;0.05;12604;1718.55;31671;966.86
172;0.268482700224664;0.319525175667145;0.302919832250264;0.235709566328568;0.167869069009659;0.67051;0.72538;0;0;47388;2803.96;12779;114;2053.4;7.15;12893;2060.55;34495;743.41
173;0.240316781022932;0.324384688780488;0.28509202491898;0.251135821819344;0.204905248458047;0.67265;0.75109;0.00842150239942288;0.0203224880382775;55248;3208.22;12680;1043;2268.8;37.68;13723;2306.48;41525;901.74
174;0.307316970469771;0.395990038450502;0.31849537467466;0.280212207491414;0.242587354823694;0.68905;0.76091;0.0284064744543224;0.0755301000434972;61341;3762.93;13365;2944;2541.3;95.31;16309;2636.61;45032;1126.32
175;0.442394104074321;0.514245732109039;0.411792921498497;0.319180584617842;0.286923023391132;0.70272;0.76649;0.0860435459219322;0.195602796868204;64301;4061.34;15711;5252;2923.1;170.37;20963;3093.47;43338;967.87
176;0.566222600441233;0.619921863988522;0.493348774234715;0.362596375289514;0.332327843593623;0.70501;0.7663;0.186200190666139;0.304333858199217;65436;4140.88;18088;8014;3075.4;228.04;26102;3303.44;39334;837.440000000001
177;0.663146783654138;0.703197570731707;0.552210597753262;0.406726083379922;0.358660641219597;0.70569;0.76803;0.291636370553715;0.349366502827316;67466;4230.1;19644;10888;3202;236.23;30532;3438.23;36934;791.87
178;0.723436795595766;0.767698751104735;0.60036702748812;0.448786096557783;0.360568567438613;0.70731;0.77408;0.339538494293551;0.328543745106568;69651;4229.51;20660;12650;3245.7;222.51;33310;3468.21;36341;761.3
179;0.773090711640051;0.824558896527977;0.640771540342216;0.479493201820941;0.359130879785872;0.71109;0.78076;0.323365089073864;0.285397303175294;68972;4144.38;21292;13274;3355.4;229.45;34566;3584.85;34406;559.53
180;0.81056058210375;0.815207890502152;0.670927863415781;0.500661179618241;0.358668758291633;0.71468;0.78436;0.335417881498727;0.278025432796868;68518;4142.14;22047;14196;3525.2;237.26;36243;3762.46;32275;379.68
181;0.821357528083065;0.817454789096126;0.684682931506389;0.512572201501478;0.346317833119981;0.71654;0.78464;0.328644624217234;0.279817268377555;67544;4093.6;22086;14482;3448.7;221.5;36568;3670.2;30976;423.4
182;0.801292717428704;0.800859380659971;0.678532368545665;0.514807347655938;0.342773403933434;0.71743;0.78413;0.31638580115263;0.249389930404524;65893;3930.38;22597;13843;3248.1;198.74;36440;3446.84;29453;483.54
183;0.777799880786123;0.791710537159254;0.658815101808473;0.50801906676783;0.341121560572559;0.71715;0.78422;0.287283973289181;0.207294023488473;64649;3829.03;22460;11705;3072.6;169.24;34165;3241.84;30484;587.19
184;0.737638710911409;0.71529381543759;0.632984319715212;0.490368053669835;0.331771558245083;0.717;0.78527;0.229466625011798;0.207798194867334;64076;4006;22356;9132;3141;128.87;31488;3269.87;32588;736.13
185;0.669122321330985;0.614516819397418;0.602818466206572;0.465113656656817;0.336427742348423;0.71732;0.78647;0.156712055353175;0.147169725967812;62217;3950.5;21503;5909;3144.3;72.36;27412;3216.66;34805;733.84
186;0.551924826846398;0.476859344045911;0.544671928131244;0.442803126347736;0.354122199464681;0.71712;0.78795;0.0746603530762291;0.0770639321444106;61052;3725.94;19686;2889;3261.6;41.83;22575;3303.43;38477;422.51
187;0.379829236545429;0.332106602467719;0.476119127902876;0.431468376727099;0.379659563598278;0.71512;0.78918;0.025238753368301;0.0313557111787734;58175;3509.16;17554;807;3213;12.7;18361;3225.7;39814;283.46
188;0.275203325642115;0.291278865193687;0.464623561835676;0.421098246146474;0.411649477481671;0.71272;0.7901;0.00339950555573034;0.00778571987820792;55943;3356.16;16194;56;3428;1.92;16250;3429.92;39693;-73.7600000000002
189;0.254369333292853;0.283450346857963;0.469921584303058;0.406610915661688;0.427660957756313;0.71123;0.7919;0;0;53740;3257.35;15293;0;3326.6;0.03;15293;3326.63;38447;-69.2800000000002
190;0.273408432813164;0.291102425251076;0.475081461085084;0.402747576471528;0.441061149773071;0.71242;0.79317;0;0;49303;3035.58;15170;0;3415;0;15170;3415;34133;-379.42
191;0.293381587831684;0.290191985767575;0.468049457256561;0.399737145196071;0.453412158733853;0.7135;0.79375;0;0;46038;2823.85;15122;0;3384.9;0;15122;3384.9;30916;-561.05
192;0.298139061671423;0.279521184390244;0.446790908703172;0.393991538215797;0.463198448737344;0.71397;0.79358;0;0;44214;2671.41;14939;0;3591.5;0;14939;3591.5;29275;-920.09
193;0.286095561964904;0.258912441205165;0.420330608802243;0.390024774379043;0.472096764808565;0.71468;0.79287;0;0;43573;2642.13;14862;0;3608.3;0;14862;3608.3;28711;-966.17
194;0.26644963385755;0.23706326071736;0.400209262169832;0.394268139924926;0.478464762015594;0.71564;0.79169;0;0;43375;2611.89;14708;0;3619.1;0;14708;3619.1;28667;-1007.21
195;0.250824226526606;0.21368127322812;0.390626006548788;0.403425019567127;0.48147006167811;0.71617;0.79143;0;0;44157;2616.73;14564;0;3649.8;0.06;14564;3649.86;29593;-1033.13
196;0.215534498755237;0.176598502955524;0.382795672392659;0.417495103426244;0.47639797393227;0.71627;0.78952;0;0.00392839495432797;46338;2710.37;14684;115;3578.5;6.73;14799;3585.23;31539;-874.86
197;0.18143371101261;0.146213246599713;0.39513400789213;0.43480537497005;0.466904490864657;0.71597;0.78766;0.00911685580854954;0.0156058590691605;54394;3098.13;15080;1072;3555.7;29.38;16152;3585.08;38242;-486.95
198;0.209930518145202;0.167773241893831;0.444313476164089;0.455454266831723;0.454255183288723;0.7149;0.78749;0.0346646551364624;0.0485206959547629;60314;3645.56;15899;3132;3600.7;57.98;19031;3658.68;41283;-13.1199999999999
199;0.260036632663388;0.231289641549498;0.526763925444562;0.484777990176503;0.443016444780635;0.71493;0.78922;0.102732027740972;0.101780004349717;63507;3948.63;17496;5702;3824.2;91.92;23198;3916.12;40309;32.5100000000002
200;0.291006122007003;0.279807831965567;0.584700308565479;0.509858877086495;0.447362966367974;0.71476;0.79177;0.199849720548996;0.156044519356242;65308;4087.28;18675;8836;3843;118.08;27511;3961.08;37797;126.2
201;0.298457956160058;0.312590401606887;0.630626587980454;0.530445760721987;0.453095292680088;0.71529;0.79358;0.292151447153068;0.203589621574598;67570;4208.08;19792;11782;3792.7;129.12;31574;3921.82;35996;286.26
202;0.288754306879592;0.328761110817791;0.660347259617484;0.538766677182334;0.449286981263819;0.71624;0.79368;0.335314866178856;0.230469169204002;69676;4232.15;19842;14060;3819.1;135.83;33902;3954.93;35774;277.22
203;0.278429348270488;0.346447523098996;0.682926198209998;0.536884827889146;0.443696231816595;0.71666;0.79358;0.350252087560095;0.212915715528491;68957;4193.09;20261;14918;3884.4;153.43;35179;4037.83;33778;155.26
204;0.272804496326431;0.375046345595409;0.703041300555807;0.533357842025397;0.457639736995229;0.71691;0.79349;0.366064939160235;0.261967129186603;68148;4219.76;20916;15090;3893.4;187.1;36006;4080.5;32142;139.26
205;0.268692572914769;0.408631854576758;0.71941989555522;0.532452158773261;0.483376365646456;0.7166;0.79276;0.36348955616347;0.31304488908221;67211;4111.81;21230;14761;3930.8;204.56;35991;4135.36;31220;-23.5499999999993
206;0.267872102738478;0.438107425652798;0.732652609876916;0.533468771264276;0.506959166763645;0.71654;0.79225;0.338070525985395;0.281985271857329;66004;3925.2;21457;14035;3851.9;187.71;35492;4039.61;30512;-114.41
207;0.26368263383731;0.455744155982783;0.73803709217;0.534428391502276;0.526538654718957;0.71684;0.79194;0.319939829688166;0.253187220530665;64269;3851.81;21037;12664;4002.8;175.47;33701;4178.27;30568;-326.46
208;0.251042392575951;0.455835128952654;0.732213353483452;0.533493123951761;0.538515915279879;0.71678;0.79213;0.285172159231833;0.24159474554154;63170;3983.06;20705;10078;3846.9;153.35;30783;4000.25;32387;-17.1900000000001
209;0.219478347602566;0.432937302266858;0.71683654865414;0.526305831802572;0.544702779006168;0.7156;0.79328;0.192973447947632;0.202953240539365;62538;3890.45;20763;6752;3942.9;122.19;27515;4065.09;35023;-174.64
210;0.166815380006882;0.374795700545194;0.676227026211946;0.509601987061736;0.540789006167811;0.71266;0.79423;0.0887476980685359;0.118965471944324;60792;3646.92;19488;3458;3883.7;73.09;22946;3956.79;37846;-309.87
211;0.0946097846459004;0.240359583012912;0.575766963679412;0.490399161009504;0.532820553939253;0.70651;0.79421;0.0287670280738696;0.0448348383355082;58332;3460.4;17138;1146;3954.6;30.07;18284;3984.67;40048;-524.27
212;0.0531205379804481;0.155396283730273;0.521310900240122;0.487326305406916;0.532800906551845;0.69949;0.79421;0.00342525938569799;0.0117181426707264;55650;3297.34;15309;90;3878.7;5.85;15399;3884.55;40251;-587.21
213;0.0390251436031332;0.131348157245337;0.513144616895874;0.48703728256529;0.533333613406261;0.69376;0.79421;0;0;53236;3168.01;14246;0;3940.5;0.1;14246;3940.6;38990;-772.59
214;0.0304975240350558;0.119206124533716;0.503169007841754;0.488444950483188;0.536211689747469;0.67712;0.79422;0;0;49131;2972.01;14033;0;3852;0;14033;3852;35098;-879.99
215;0.0241928192361406;0.10730614553802;0.493027266065521;0.493064696909193;0.537131596648435;0.66137;0.79422;0;0;46080;2725.43;13405;0;3806.7;0;13405;3806.7;32675;-1081.27
216;0.0182130823567511;0.0981064864275466;0.482312239920743;0.492427028991295;0.534143975328756;0.63256;0.79421;0;0;44157;2600.74;13127;0;3794.4;0;13127;3794.4;31030;-1193.66
217;0.0133718554051045;0.0883030023529412;0.461284510200997;0.488222050155738;0.527144787617828;0.60231;0.79421;0;0;42994;2537.86;13129;0;3792.9;0;13129;3792.9;29865;-1255.04
218;0.00866399073005849;0.0758742158967002;0.436303950900878;0.482474954875809;0.519237215175143;0.59198;0.79419;0;0;43192;2517.69;13002;0;3756.8;0;13002;3756.8;30190;-1239.11
219;0.0047992211629931;0.0642094208321377;0.421731010931439;0.477451152463861;0.510389995345048;0.57185;0.79426;0;0;44370;2509.99;12554;0;3703.2;0.13;12554;3703.33;31816;-1193.34
220;0.00309839597627866;0.0578932338593974;0.411407343441976;0.468226732689082;0.494762858140347;0.53002;0.79443;0;0.00398051616644918;46698;2596.26;12134;179;3631.4;9.38;12313;3640.78;34385;-1044.52
221;0.00163086020199567;0.0494262320803443;0.39567532084026;0.454627959028832;0.477987355987432;0.46603;0.79526;0.0140873449923068;0.018433727707699;54255;3021.59;11963;1577;3614.2;35.16;13540;3649.36;40715;-627.77
222;0.00319640192685247;0.0759989395695839;0.414704977280742;0.440410059100711;0.470066694984289;0.39882;0.79486;0.0437300032850766;0.0627877685950413;59979;3541.09;11234;4988;3683.4;80.59;16222;3763.99;43757;-222.9
223;0.00658177464731718;0.108366423299857;0.479208313770927;0.446666078587972;0.480213693704178;0.33245;0.7902;0.161502267727159;0.173959647672901;64000;3860.65;12280;9890;3746.6;150.16;22170;3896.76;41830;-36.1099999999997
