Timestep;Date;Time;Year;Month;Day;Hour;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
117;5/01/2015;20:00;2015;1;5;20;0.0169032600643633;0.0360026285222382;0.0311828994341175;0.00819030948007348;0.0301909077155824;0.17825;0.08785;0;0;55508;4230.98;2638;0;281.9;0;2638;281.9;52870;3949.08
118;5/01/2015;21:00;2015;1;5;21;0.00954233509421742;0.025865026456241;0.028913880006045;0.0133243299257248;0.0429451960898406;0.18414;0.11183;0;0;54178;3850.42;2108;0;306.7;0;2108;306.7;52070;3543.72
119;5/01/2015;22:00;2015;1;5;22;0.00473849859331674;0.0205088865423242;0.029171480395614;0.0191210881718713;0.0539883486558827;0.20065;0.13953;0;0;50028;3486.25;1810;0;358.6;0;1810;358.6;48218;3127.65
120;5/01/2015;23:00;2015;1;5;23;0.00271970813852288;0.0196431965566714;0.0295005707185196;0.0235059388227777;0.0608042860467823;0.22117;0.16824;0;0;46822;3249.55;1492;0;408.8;0;1492;408.8;45330;2840.75
121;6/01/2015;0:00;2015;1;6;0;0.00208985892687271;0.0227731957532281;0.0287061212029621;0.0267761939940899;0.0662246677528221;0.24323;0.19381;0;0;44575;3137.68;1172;0;444.3;0;1172;444.3;43403;2693.38
122;6/01/2015;1:00;2015;1;6;1;0.00212199323982432;0.0278381803156385;0.0280853562373012;0.0309645319862631;0.0768401501221925;0.26676;0.22529;0;0;43518;3102.22;907;0;429.1;0;907;429.1;42611;2673.12
123;6/01/2015;2:00;2015;1;6;2;0.00247986540368774;0.0332344550932568;0.0293857604150924;0.0358795144157815;0.0932820155940882;0.29776;0.26244;0;0;43582;3088.44;839;0;515;0;839;515;42743;2573.44
124;6/01/2015;3:00;2015;1;6;3;0.00181677474851742;0.0284754449354376;0.0287743248534919;0.0439550323456593;0.111569955777959;0.32773;0.30344;0;0;44122;3168.03;916;0;642.7;0.01;916;642.71;43206;2525.32
125;6/01/2015;4:00;2015;1;6;4;0.00141449996963993;0.0240891814060258;0.0307761610330294;0.0558690479993611;0.133923833352729;0.35656;0.35342;0;0;45607;3426.04;1102;0;860.1;0.01;1102;860.11;44505;2565.93
126;6/01/2015;5:00;2015;1;6;5;0.00196680025097658;0.0219452483213773;0.0361360308296811;0.070012001836914;0.163168307925055;0.38162;0.41281;0;0;49800;4117.36;1433;0;1094.6;0.01;1433;1094.61;48367;3022.75
127;6/01/2015;6:00;2015;1;6;6;0.00423124435808691;0.0227804654232425;0.046565983040317;0.0873325980353007;0.196802948911905;0.41067;0.46844;0;0;54889;4892.08;1793;0;1336.5;0.01;1793;1336.51;53096;3555.57
128;6/01/2015;7:00;2015;1;6;7;0.0111212046875949;0.026449264964132;0.0621873914664249;0.107176690360195;0.227258828115908;0.4407;0.51499;0.00388882832511576;0;57149;5165.19;2181;183;1506.7;0.11;2364;1506.81;54785;3658.38
129;6/01/2015;8:00;2015;1;6;8;0.0170184882708928;0.0321052572740316;0.0757628391180965;0.1277227310119;0.251525872221576;0.46619;0.55516;0.0460993556421008;0.0256736450630709;58348;5122.75;2622;2056;1626.1;2.77;4678;1628.87;53670;3493.88
130;6/01/2015;9:00;2015;1;6;9;0.0110938682777744;0.0251436502725968;0.0784518680838917;0.148506245906876;0.276248516234144;0.4851;0.5942;0.116922388053149;0.00695534580252284;59850;5174.32;3064;4694;1779;8.66;7758;1787.66;52092;3386.66
131;6/01/2015;10:00;2015;1;6;10;0.00741961989191815;0.0205292744906743;0.083058345305862;0.169254061975881;0.301545222855813;0.49854;0.62812;0.168172509688781;0.0148363940843845;60874;5187.91;3438;6658;1989.6;13.25;10096;2002.85;50778;3185.06
132;6/01/2015;11:00;2015;1;6;11;0.0103939883012529;0.0261671342324247;0.0919564178127046;0.178441159651785;0.320001669963924;0.50683;0.64913;0.196295692013459;0.0160573205741627;60612;5127.24;3410;7272;2100.5;14.46;10682;2114.96;49930;3012.28
133;6/01/2015;12:00;2015;1;6;12;0.0144693041471856;0.0401425402582496;0.102912989471563;0.182153965338232;0.335732399627604;0.51421;0.66621;0.182980961920182;0.0148720269682471;59724;5152.66;3773;6350;2202.5;11.15;10123;2213.65;49601;2939.01
134;6/01/2015;13:00;2015;1;6;13;0.020222490537778;0.0643292921664275;0.117584509361409;0.197425873332801;0.355929756778773;0.52935;0.68123;0.136469544998599;0.0105917616354937;58414;5083.22;4348;3958;2247.9;5.97;8306;2253.87;50108;2829.35
135;6/01/2015;14:00;2015;1;6;14;0.0326829740724998;0.113295817044476;0.158356893288331;0.219561859675745;0.377698895612708;0.54367;0.69853;0.0682476494142833;0.00362857329273597;58117;5011.63;5190;1554;2269.5;1.03;6744;2270.53;51373;2741.1
136;6/01/2015;15:00;2015;1;6;15;0.0605426820086222;0.180013599196557;0.2228923915168;0.250844505630541;0.395009698591877;0.56671;0.72973;0.00965768623787028;0;59393;5223.81;6674;163;2456.3;0.01;6837;2456.31;52556;2767.5
137;6/01/2015;16:00;2015;1;6;16;0.0948568621855203;0.24087136;0.271158598693601;0.282862631179618;0.408956365646456;0.58562;0.7502;0;0;63384;5567.03;8121;0;2637.6;0.01;8121;2637.61;55263;2929.42
138;6/01/2015;17:00;2015;1;6;17;0.1210734049831;0.272359933314204;0.296403359192652;0.30296887469052;0.42429688001862;0.58905;0.76526;0;0;63643;5295.01;9376;0;2786.9;0;9376;2786.9;54267;2508.11
139;6/01/2015;18:00;2015;1;6;18;0.137058998522477;0.288462617159254;0.298360938726848;0.31725913066049;0.441164873734435;0.57501;0.77071;0;0;62652;4947.21;9575;0;2944.6;0.01;9575;2944.61;53077;2002.6
140;6/01/2015;19:00;2015;1;6;19;0.149035169105592;0.287716241147776;0.294091799237654;0.310799126667199;0.448665907133713;0.5579;0.76655;0;0;59076;4616.41;9715;0;2955.4;0.01;9715;2955.41;49361;1661
141;6/01/2015;20:00;2015;1;6;20;0.15726463800676;0.282468364992826;0.287154755763773;0.29913210406517;0.443894165018038;0.55016;0.72962;0;0;56322;4312.37;9264;0;2893.2;0;9264;2893.2;47058;1419.17
142;6/01/2015;21:00;2015;1;6;21;0.174322739287955;0.284552872998565;0.284404519604386;0.279373296861273;0.432200004654952;0.5951;0.63844;0;0;54394;3949.68;9666;0;2791.4;0;9666;2791.4;44728;1158.28
143;6/01/2015;22:00;2015;1;6;22;0.197622714999899;0.279829774806313;0.285816278340302;0.250257238239757;0.389536887001047;0.63962;0.60715;0;0;50180;3610.63;9525;0;2561.5;0;9525;2561.5;40655;1049.13
144;6/01/2015;23:00;2015;1;6;23;0.218372936628413;0.271976059340029;0.284803315164643;0.214464038016133;0.322750346793902;0.67084;0.66278;0;0;46416;3356.6;9127;0;2328.1;0;9127;2328.1;37289;1028.5
145;7/01/2015;0:00;2015;1;7;0;0.229207881474285;0.261995512080344;0.277531393044851;0.186272604823896;0.274978349819621;0.68027;0.70185;0;0;44132;3253.28;8514;0;2049.2;0;8514;2049.2;35618;1204.08
146;7/01/2015;1:00;2015;1;7;1;0.227077292488919;0.233022339971306;0.27054353134183;0.175954912546921;0.264386188758292;0.66806;0.7;0;0;43290;3169.58;8188;0;1924.7;0;8188;1924.7;35102;1244.88
147;7/01/2015;2:00;2015;1;7;2;0.212834265589896;0.211701253945481;0.266609589810757;0.178824870218034;0.275836863726289;0.60521;0.67314;0;0;43507;3158.67;8711;0;1865;0;8711;1865;34796;1293.67
148;7/01/2015;3:00;2015;1;7;3;0.193458840852511;0.196855483041607;0.257627703524592;0.178061249500839;0.292248779238915;0.54032;0.61702;0;0;44237;3240.57;8754;0;1908.9;0.01;8754;1908.91;35483;1331.66
149;7/01/2015;4:00;2015;1;7;4;0.167916033760398;0.17781441446198;0.248797374607492;0.173712426323776;0.309068424298848;0.52424;0.5834;0;0;47373;3490.13;8452;0;1897.5;0.01;8452;1897.51;38921;1592.62
150;7/01/2015;5:00;2015;1;7;5;0.157787239257595;0.170320074949785;0.246140504088795;0.182043925405319;0.321167730711044;0.53705;0.58691;0;0;55610;4191.94;8458;0;1816.2;0.01;8458;1816.21;47152;2375.73
151;7/01/2015;6:00;2015;1;7;6;0.151934132005586;0.169702101463415;0.243155653451547;0.184166833320022;0.31347201443035;0.55021;0.60639;0;0;62328;4962.36;8066;0;1826.7;0.01;8066;1826.71;54262;3135.65
152;7/01/2015;7:00;2015;1;7;7;0.143418832149291;0.177144858077475;0.247666563699562;0.188434834677741;0.305523487722565;0.57293;0.62689;0.00394033598505107;0;64978;5198.09;7725;50;1751.6;0.28;7775;1751.88;57203;3446.21
153;7/01/2015;8:00;2015;1;7;8;0.125893425830348;0.17850851615495;0.249049698218394;0.187451130900088;0.283670158268358;0.61565;0.64426;0.0263461680569101;0.0207643149195302;65572;5107.86;7299;609;1735.2;19.5;7908;1754.7;57664;3353.16
154;7/01/2015;9:00;2015;1;7;9;0.0940936128483818;0.160184597302726;0.237195255553876;0.189470754332721;0.264176079366927;0.65301;0.66962;0.0808155184384985;0.168641022183558;66810;5092.62;7114;1812;1704.3;75.96;8926;1780.26;57884;3312.36
155;7/01/2015;10:00;2015;1;7;10;0.0728435055761329;0.150281502783357;0.223627939717562;0.189172127625589;0.244411319678808;0.66322;0.66943;0.0978130462171501;0.258794528055676;67493;5036.65;7229;3060;1732.8;124.83;10289;1857.63;57204;3179.02
156;7/01/2015;11:00;2015;1;7;11;0.0608085694334811;0.148135513687231;0.212720179739056;0.187544100710806;0.231349193529617;0.66526;0.65819;0.128151057919047;0.277024523705959;67195;4915.91;7460;3777;1746.3;141.86;11237;1888.16;55958;3027.75
157;7/01/2015;12:00;2015;1;7;12;0.0443498868581375;0.142151531248207;0.202275347707084;0.188618076431595;0.22733214360526;0.66574;0.65498;0.106234548616573;0.211167694649848;66554;4956.54;7776;3715;1668.7;99.53;11491;1768.23;55063;3188.31
158;7/01/2015;13:00;2015;1;7;13;0.0264238899346246;0.130870412166428;0.191011654358303;0.184076757846817;0.231408946817177;0.66692;0.65915;0.0969116621682823;0.119078020878643;65302;4875.34;7330;2800;1587.5;50.07;10130;1637.57;55172;3237.77
159;7/01/2015;14:00;2015;1;7;14;0.0164312599429231;0.131881927575323;0.195448428089265;0.185661270665282;0.240270562085418;0.67278;0.67462;0.0568129489086449;0.0301546063505872;64682;4823.8;7096;1156;1671.6;9.51;8252;1681.11;56430;3142.69
160;7/01/2015;15:00;2015;1;7;15;0.0167845406521343;0.15449889205165;0.22345670864608;0.194755179298778;0.24622264284883;0.68098;0.69178;0.00865328686913177;0;65305;5079.65;7546;134;1674.3;0.08;7680;1674.38;57625;3405.27
161;7/01/2015;16:00;2015;1;7;16;0.0273642759123201;0.193074447977045;0.2633077701879;0.222907698266912;0.277347106947515;0.68592;0.70573;0;0;68539;5486.07;8698;0;1997.5;0.01;8698;1997.51;59841;3488.56
162;7/01/2015;17:00;2015;1;7;17;0.0401263157042524;0.22507718312769;0.29847381337632;0.266197252216277;0.336824856278366;0.69154;0.72042;0;0;68348;5278.14;10209;0;2463.9;0.01;10209;2463.91;58139;2814.23
163;7/01/2015;18:00;2015;1;7;18;0.0578461211974012;0.268181342783357;0.33619054294494;0.321173140324255;0.40782760386361;0.6964;0.73808;0;0;66643;4974.67;11382;0;2855.9;0.01;11382;2855.91;55261;2118.76
164;7/01/2015;19:00;2015;1;7;19;0.0883983866658571;0.330253733945481;0.377534715564287;0.381832538135932;0.47258788432445;0.7008;0.75234;0;0;63117;4638.14;12803;0;3264.2;0.01;12803;3264.21;50314;1373.93
165;7/01/2015;20:00;2015;1;7;20;0.129060802517862;0.405859156269727;0.42009564082414;0.431580331842505;0.51747696962644;0.70392;0.76358;0;0;60308;4317.14;14010;0;3540.2;0;14010;3540.2;46298;776.940000000001
166;7/01/2015;21:00;2015;1;7;21;0.175712552472322;0.476758213256815;0.459277382063036;0.466238201820941;0.543278619806819;0.70456;0.76992;0;0;58367;3980.74;14561;0;3738.1;0;14561;3738.1;43806;242.639999999999
167;7/01/2015;22:00;2015;1;7;22;0.23043136640557;0.53030710989957;0.498271939348144;0.489470050714799;0.555496760153613;0.70594;0.77766;0;0;54069;3666.11;14790;0;3871.7;0;14790;3871.7;39279;-205.59
168;7/01/2015;23:00;2015;1;7;23;0.281151816746615;0.572943511391679;0.530288241196917;0.508699698506509;0.560334596764809;0.70809;0.78558;0;0;50526;3417.78;15037;0;4014.2;0;15037;4014.2;35489;-596.42
169;8/01/2015;0:00;2015;1;8;0;0.339822865788249;0.603661341635581;0.552234305576545;0.521955973165083;0.561521674618876;0.7101;0.79084;0;0;48193;3300.3;15807;0;4128.7;0;15807;4128.7;32386;-828.4
170;8/01/2015;1:00;2015;1;8;1;0.394511166433906;0.630902005394548;0.572819575940759;0.531376660809839;0.561465688350983;0.71294;0.79427;0;0;47376;3277.88;16449;0;4242.7;0;16449;4242.7;30927;-964.82
171;8/01/2015;2:00;2015;1;8;2;0.441336123221406;0.657945785480631;0.594636479875069;0.535461938742912;0.560735996741534;0.71539;0.7941;0;0;47375;3300.41;16695;0;4295.7;0;16695;4295.7;30680;-995.29
172;8/01/2015;3:00;2015;1;8;3;0.480048600603153;0.66918834651363;0.603518569711014;0.530209514016452;0.5546349493774;0.7161;0.79397;0;0;48351;3375.17;16787;0;4263.3;0.01;16787;4263.31;31564;-888.14
173;8/01/2015;4:00;2015;1;8;4;0.508449023012933;0.663252176987087;0.59993161647608;0.526523089210127;0.538102335622018;0.71625;0.79398;0;0;50888;3634.32;16751;0;4133.5;0;16751;4133.5;34137;-499.18
174;8/01/2015;5:00;2015;1;8;5;0.523637333981015;0.651866770846485;0.595220542071768;0.509338363549237;0.500991468637263;0.71632;0.79408;0;0;58294;4269.3;17496;0;3886.3;0.01;17496;3886.31;40798;382.99
175;8/01/2015;6:00;2015;1;8;6;0.531472390754346;0.632264283156385;0.587937305727671;0.480255276735085;0.450613856627487;0.71657;0.7939;0;0;65504;5070.57;18076;0;3631.1;0.01;18076;3631.11;47428;1439.46
176;8/01/2015;7:00;2015;1;8;7;0.537072260813245;0.610756135781923;0.577154988363307;0.449193509304369;0.413816142208775;0.71686;0.79428;0.00404335130492169;0;68496;5295.4;18039;56;3365.6;0.01;18095;3365.61;50401;1929.79
177;8/01/2015;8:00;2015;1;8;8;0.555347373651507;0.595182617388809;0.560156025792152;0.415769682134015;0.387791809612475;0.71695;0.79388;0.016379435859428;0.0170417050891692;68716;5266.71;18177;446;3045;2.12;18623;3047.12;50093;2219.59
178;8/01/2015;9:00;2015;1;8;9;0.614841240512478;0.62479878794835;0.541606949238493;0.390745743550835;0.365693590131502;0.71269;0.7927;0.030672811491476;0.045842122662027;69317;5300.92;18094;1082;2661.1;15.79;19176;2676.89;50141;2624.03
179;8/01/2015;10:00;2015;1;8;10;0.705011287064586;0.682729590014347;0.528993894043961;0.361808848334798;0.338644396601885;0.70657;0.79008;0.040278990069411;0.0586057024793388;70214;5233.47;17924;1738;2451.8;27.54;19662;2479.34;50552;2754.13
180;8/01/2015;11:00;2015;1;8;11;0.817413271398789;0.757648379340029;0.540472563699562;0.345328568405079;0.318308140346794;0.70161;0.78656;0.0440390492446885;0.0861680948238364;69133;5155.73;17248;2062;2538.7;35.38;19310;2574.08;49823;2581.65
181;8/01/2015;12:00;2015;1;8;12;0.924296233732062;0.81784469348637;0.538389854012392;0.33576166520246;0.30691946700803;0.69849;0.78452;0.0410258511384729;0.0587784297520661;67936;5128.91;16602;1702;2227.7;24.18;18304;2251.88;49632;2877.03
182;8/01/2015;13:00;2015;1;8;13;0.919284773007873;0.823174533601148;0.535972542273269;0.298014036818145;0.293160941463982;0.6905;0.77584;0.0345358859866241;0.0302607916485428;66639;5025.96;16519;1039;1797.3;13.68;17558;1810.98;49081;3214.98
183;8/01/2015;14:00;2015;1;8;14;0.9;0.894271051707317;0.513988443302604;0.260194436147273;0.29030940532992;0.67986;0.76454;0.0225346012216973;0.00816372335798173;66640;4913.89;15882;414;1955.9;2.56;16296;1958.46;50344;2955.43
184;8/01/2015;15:00;2015;1;8;15;0.9;0.863581431047346;0.52800889127332;0.261394194553151;0.313168295123938;0.69341;0.7671;0.00752011835055499;0;66966;5160.42;16707;58;2129.6;0.03;16765;2129.63;50201;3030.79
185;8/01/2015;16:00;2015;1;8;16;0.9;0.807762628981349;0.546402592547815;0.265720771503873;0.330967997207029;0.70031;0.75914;0;0;69119;5482.53;16975;0;2161.7;0;16975;2161.7;52144;3320.83
186;8/01/2015;17:00;2015;1;8;17;0.9;0.726582185365854;0.569097335617013;0.274162889545564;0.344945295007564;0.70292;0.75515;0;0;68204;5248.13;18202;0;2456.3;0.01;18202;2456.31;50002;2791.82
187;8/01/2015;18:00;2015;1;8;18;0.89877384054891;0.660413739569584;0.597237848672611;0.311112004632218;0.375624834167345;0.7065;0.75939;0;0;66654;4921.58;19836;0;2521.3;0.01;19836;2521.31;46818;2400.27
188;8/01/2015;19:00;2015;1;8;19;0.794837198777501;0.648843714548063;0.652905765351871;0.377045149748423;0.409223057139532;0.71065;0.77559;0;0;62678;4590.58;21336;0;2745.4;0.01;21336;2745.41;41342;1845.17
189;8/01/2015;20:00;2015;1;8;20;0.742762751836784;0.654544251477762;0.701975311739123;0.422868541250699;0.43211577446759;0.71498;0.78853;0;0;59300;4345.3;22571;0;3073.6;0;22571;3073.6;36729;1271.7
190;8/01/2015;21:00;2015;1;8;21;0.715938459732427;0.666439880860832;0.737648749214985;0.456855221627666;0.458625315954847;0.71637;0.79471;0;0;57798;4094.47;22748;0;3183.4;0;22748;3183.4;35050;911.07
191;8/01/2015;22:00;2015;1;8;22;0.678145983362681;0.679073334060258;0.743073640152469;0.474005526715119;0.477803369021296;0.7163;0.79427;0;0;53177;4049.19;22910;0;3066.2;0;22910;3066.2;30267;982.99
192;8/01/2015;23:00;2015;1;8;23;0.669798479972473;0.690679868005739;0.745921810857555;0.480415341426404;0.477265332247178;0.71671;0.79428;0;0;48681;3627.76;22489;0;3275.4;0;22489;3275.4;26192;352.36
193;9/01/2015;0:00;2015;1;9;0;0.704948314206489;0.722347427144907;0.730868620455729;0.471208343582781;0.458783408588386;0.71679;0.79425;0;0;46477;3285.87;22208;0;3360.4;0;22208;3360.4;24269;-74.5300000000002
194;9/01/2015;1:00;2015;1;9;1;0.742953104216002;0.806175342094691;0.720568834282068;0.459420085456433;0.422108967764459;0.71661;0.79415;0;0;45143;3218.62;22584;0;3196.1;0;22584;3196.1;22559;22.52
195;9/01/2015;2:00;2015;1;9;2;0.835100802315461;0.793808360172166;0.732298155290246;0.450696013497324;0.385505622017921;0.71613;0.79356;0;0;45578;3240.92;23691;0;3057;0;23691;3057;21887;183.92
196;9/01/2015;3:00;2015;1;9;3;0.874839209828567;0.822656725853659;0.756696168354239;0.438572520166121;0.366178300942628;0.71613;0.79269;0;0;46997;3292.29;25057;0;3084.4;0.01;25057;3084.41;21940;207.88
197;9/01/2015;4:00;2015;1;9;4;0.917197264760054;0.855195364017217;0.792822061021275;0.455664179777973;0.396118472012103;0.71613;0.79044;0;0;50850;3529.53;26414;0;3291.1;0.01;26414;3291.11;24436;238.42
198;9/01/2015;5:00;2015;1;9;5;0.901735106361446;0.886605800746054;0.832190282974829;0.509566776215957;0.461964850459676;0.35301;0.79121;0;0;58594;4275.43;27400;0;3556.8;0.01;27400;3556.81;31194;718.62
199;9/01/2015;6:00;2015;1;9;6;0.9;0.911694323902439;0.85911835071281;0.534634659771584;0.511601155591761;0.19505;0.53786;0;0;66132;5000.07;28102;0;3707.1;0.01;28102;3707.11;38030;1292.96
200;9/01/2015;7:00;2015;1;9;7;0.9;0.901586493658536;0.866907199603714;0.542134762798498;0.53499684045153;0.19505;0.39799;0.00422362811469527;0;69857;5296.34;28930;54;3553.7;0.01;28984;3553.71;40873;1742.63
201;9/01/2015;8:00;2015;1;9;8;0.9;0.902497258536585;0.860473167900861;0.543820650107819;0.536729487955313;0.19505;0.35465;0.021221155893347;0.0141874728142671;70365;5314.47;29704;421;3576.6;2.52;30125;3579.12;40240;1735.35
202;9/01/2015;9:00;2015;1;9;9;0.9;0.902934494806313;0.860420923748594;0.544678591566169;0.538031255673222;0.19505;0.30204;0.0385019758016428;0.0587613353632014;71224;5407.91;29755;974;3658.9;18.83;30729;3677.73;40495;1730.18
203;9/01/2015;10:00;2015;1;9;10;0.9;0.902988069210904;0.862411450472688;0.545927310917658;0.539024474572326;0.2893;0.22963;0.0370082536635189;0.105566500652458;71492;5282.04;29097;1399;3820.1;45.76;30496;3865.86;40996;1416.18
204;9/01/2015;11:00;2015;1;9;11;0.9;0.902868822955524;0.867957020267661;0.543526518249341;0.537344254625858;0.59681;0.30214;0.0429316345560793;0.0966515919965202;70469;5120.13;29389;1473;3872;47.95;30862;3919.95;39607;1200.18
205;9/01/2015;12:00;2015;1;9;12;0.9;0.902144704390244;0.871957683374473;0.542636464339909;0.529861708367276;0.71613;0.63988;0.0355917930152979;0.0822101696389735;69271;5051.67;29671;1235;3984;35.1;30906;4019.1;38365;1032.57
206;9/01/2015;13:00;2015;1;9;13;0.9;0.910727231908178;0.875256937786509;0.541924089130261;0.520752748748982;0.71613;0.77968;0.0314454263905056;0.0809497955632884;67918;4873.04;29948;870;3919.3;17.2;30818;3936.5;37100;936.54
207;9/01/2015;14:00;2015;1;9;14;0.9;0.89964489928264;0.877886848420734;0.546108744109895;0.512185257767951;0.71613;0.78771;0.0236420159103064;0.0591597129186603;67570;4844.03;30155;351;3971.8;3.61;30506;3975.41;37064;868.619999999999
208;9/01/2015;15:00;2015;1;9;15;0.9;0.887330711965567;0.876382373012275;0.548268561217155;0.517652088909578;0.71613;0.78544;0.00772614899029622;0;68830;5098.04;30152;46;3946.9;0.05;30198;3946.95;38632;1151.09
209;9/01/2015;16:00;2015;1;9;16;0.9;0.874402223472023;0.871691682400551;0.548409139046402;0.516543022227394;0.71613;0.78423;0;0;71338;5450.22;29928;0;3983;0;29928;3983;41410;1467.22
210;9/01/2015;17:00;2015;1;9;17;0.9;0.863060833055954;0.859935499706144;0.549486585336634;0.514624343069941;0.71613;0.78378;0;0;70458;5270.29;28857;0;4077.7;0.01;28857;4077.71;41601;1192.58
211;9/01/2015;18:00;2015;1;9;18;0.9;0.858158420659971;0.841362338118986;0.551306447168756;0.513544895845455;0.71677;0.78396;0;0;67255;4817.63;27611;0;4126.9;0.01;27611;4126.91;39644;690.72
