;Bid;WeekAheadConfidence10;WeekAheadConfidence90;WeekAheadForecast;DayAheadConfidence10;DayAheadConfidence90;DayAheadForecast;MostRecentConfidence10;MostRecentConfidence90;MostRecentForecast;Realtime;LoadFactor;MonitoredCapacity
2017-10-05 12:30:00+02:00;;16.4;716.16;360.3;734.59;1009.41;915.66;775.57;991.73;897.22;926.1;0.89;1035.56
2017-10-05 12:45:00+02:00;;17.36;718.28;361.81;712.59;1003.9;903.64;762.45;988.36;890.07;922.57;0.89;1035.56
2017-10-05 13:00:00+02:00;;18.22;720.39;363.31;686.46;999.83;889.46;742.55;984.99;879.42;921.28;0.89;1035.56
2017-10-05 13:15:00+02:00;;19.0;722.51;364.81;656.21;997.21;873.1;715.87;981.62;865.28;919.94;0.89;1035.56
2017-10-05 13:30:00+02:00;;19.78;724.62;366.3;625.97;994.6;856.75;689.2;978.25;851.14;893.5;0.86;1035.56
2017-10-05 13:45:00+02:00;;20.56;726.73;367.79;595.72;991.98;840.4;662.52;974.88;837.01;880.6;0.85;1035.56
2017-10-05 14:00:00+02:00;;21.25;728.74;369.2;568.48;988.49;824.11;634.23;970.1;820.35;868.22;0.84;1035.56
2017-10-05 14:15:00+02:00;;21.87;730.62;370.52;544.24;984.13;807.9;604.33;963.93;801.19;823.75;0.8;1035.56
2017-10-05 14:30:00+02:00;;22.48;732.52;371.84;520.0;979.77;791.69;574.42;957.75;782.02;773.13;0.75;1035.56
2017-10-05 14:45:00+02:00;;23.09;734.41;373.16;495.76;975.41;775.47;544.52;951.58;762.85;735.88;0.71;1035.56
2017-10-05 15:00:00+02:00;;23.55;736.17;374.37;473.4;967.5;757.96;520.92;946.51;747.27;703.64;0.68;1035.56
2017-10-05 15:15:00+02:00;;23.84;737.81;375.45;452.91;956.05;739.16;503.63;942.55;735.28;688.93;0.67;1035.56
2017-10-05 15:30:00+02:00;;24.14;739.45;376.54;432.42;944.6;720.36;486.34;938.58;723.3;659.59;0.64;1035.56
2017-10-05 15:45:00+02:00;;24.43;741.09;377.63;411.93;933.14;701.56;469.05;934.62;711.31;653.31;0.63;1035.56
2017-10-05 16:00:00+02:00;;24.54;742.59;378.57;399.75;924.77;689.62;395.66;895.39;649.66;615.18;0.59;1035.56
2017-10-05 16:15:00+02:00;;24.48;743.95;379.37;395.87;919.46;684.53;387.61;893.59;644.44;612.36;0.59;1035.56
2017-10-05 16:30:00+02:00;;24.42;745.32;380.17;391.98;914.16;679.45;379.56;891.8;639.21;635.08;0.61;1035.56
2017-10-05 16:45:00+02:00;;24.36;746.69;380.97;388.11;908.85;674.36;371.5;890.0;633.99;651.74;0.63;1035.56
2017-10-05 17:00:00+02:00;;24.11;747.9;381.61;384.27;904.88;669.53;361.48;885.14;626.13;638.22;0.62;1035.56
2017-10-05 17:15:00+02:00;;23.67;748.96;382.08;380.47;902.25;664.94;349.5;877.23;615.64;608.06;0.59;1035.56
2017-10-05 17:30:00+02:00;;23.24;750.02;382.54;376.67;899.62;660.36;337.53;869.31;605.15;587.14;0.57;1035.56
2017-10-05 17:45:00+02:00;;22.8;751.09;383.01;372.87;896.98;655.78;325.55;861.39;594.65;537.86;0.52;1035.56
2017-10-05 18:00:00+02:00;;22.17;751.99;383.29;371.45;894.27;652.13;320.96;856.88;589.89;525.88;0.51;1035.56
2017-10-05 18:15:00+02:00;;21.33;752.73;383.37;372.41;891.48;649.41;323.75;855.77;590.86;533.18;0.51;1035.56
2017-10-05 18:30:00+02:00;;20.5;753.47;383.46;373.38;888.69;646.7;326.55;854.66;591.82;515.44;0.5;1035.56
2017-10-05 18:45:00+02:00;;19.67;754.22;383.54;374.34;885.9;643.98;329.34;853.55;592.79;549.05;0.53;1035.56
2017-10-05 19:00:00+02:00;;18.7;754.79;383.41;379.66;885.41;645.43;338.07;855.04;598.05;559.45;0.54;1035.56
2017-10-05 19:15:00+02:00;;17.61;755.19;383.06;389.35;887.22;651.06;352.73;859.13;607.6;538.85;0.52;1035.56
2017-10-05 19:30:00+02:00;;16.53;755.6;382.71;399.04;889.03;656.67;367.39;863.22;617.16;494.5;0.48;1035.56
2017-10-05 19:45:00+02:00;;15.44;756.0;382.36;408.73;890.84;662.29;382.05;867.31;626.71;479.54;0.46;1035.56
2017-10-05 20:00:00+02:00;;14.23;756.24;381.78;414.12;892.32;665.63;389.91;869.61;631.84;452.92;0.44;1035.56
2017-10-05 20:15:00+02:00;;12.91;756.31;380.99;415.22;893.47;666.67;390.98;870.11;632.55;450.34;0.43;1035.56
2017-10-05 20:30:00+02:00;;11.59;756.38;380.19;416.32;894.62;667.71;392.04;870.62;633.25;474.12;0.46;1035.56
2017-10-05 20:45:00+02:00;;10.27;756.46;379.39;417.42;895.77;668.76;393.1;871.13;633.96;500.74;0.48;1035.56
2017-10-05 21:00:00+02:00;;9.11;756.32;378.36;416.06;895.75;668.22;325.48;781.44;553.42;514.57;0.5;1035.56
2017-10-05 21:15:00+02:00;;8.12;755.97;377.08;412.24;894.55;666.11;328.48;788.83;558.62;513.51;0.5;1035.56
2017-10-05 21:30:00+02:00;;7.12;755.61;375.81;408.43;893.36;664.0;331.48;796.22;563.83;518.12;0.5;1035.56
2017-10-05 21:45:00+02:00;;6.12;755.26;374.53;404.61;892.16;661.89;334.48;803.61;569.03;579.85;0.56;1035.56
2017-10-05 22:00:00+02:00;;5.21;754.87;373.23;402.5;891.08;660.64;337.79;810.09;573.93;612.34;0.59;1035.56
2017-10-05 22:15:00+02:00;;4.37;754.43;371.89;402.1;890.11;660.25;341.42;815.64;578.53;664.89;0.64;1035.56
2017-10-05 22:30:00+02:00;;3.53;753.99;370.55;401.7;889.14;659.86;345.04;821.2;583.12;636.92;0.62;1035.56
2017-10-05 22:45:00+02:00;;2.69;753.56;369.21;401.3;888.16;659.47;348.67;826.76;587.71;592.72;0.57;1035.56
2017-10-05 23:00:00+02:00;;2.04;753.12;367.93;402.38;888.82;660.66;356.39;833.79;595.1;634.7;0.61;1035.56
2017-10-05 23:15:00+02:00;;1.55;752.69;366.69;404.92;891.09;663.42;368.23;842.31;605.27;678.99;0.66;1035.56
2017-10-05 23:30:00+02:00;;1.07;752.26;365.46;407.46;893.36;666.17;380.07;850.82;615.44;707.81;0.68;1035.56
2017-10-05 23:45:00+02:00;;0.59;751.83;364.23;410.0;895.64;668.93;391.91;859.33;625.62;697.5;0.67;1035.56
2017-10-06 00:00:00+02:00;;116.44;828.11;472.25;524.41;914.35;729.37;404.46;865.09;635.18;687.95;0.66;1035.56
2017-10-06 00:15:00+02:00;;114.52;828.5;471.48;530.13;915.59;732.92;417.73;868.08;644.11;664.22;0.64;1035.56
2017-10-06 00:30:00+02:00;;112.59;828.89;470.71;535.86;916.83;736.48;431.01;871.08;653.05;687.15;0.66;1035.56
2017-10-06 00:45:00+02:00;;110.66;829.29;469.94;541.58;918.06;740.04;444.28;874.08;661.98;640.72;0.62;1035.56
2017-10-06 01:00:00+02:00;;108.71;829.53;469.08;549.16;920.21;745.03;453.37;877.01;668.42;617.71;0.6;1035.56
2017-10-06 01:15:00+02:00;;106.72;829.62;468.12;558.59;923.26;751.46;458.28;879.87;672.36;543.28;0.52;1035.56
2017-10-06 01:30:00+02:00;;104.73;829.7;467.16;568.02;926.31;757.9;463.19;882.74;676.29;548.0;0.53;1035.56
2017-10-06 01:45:00+02:00;;102.74;829.79;466.21;577.45;929.37;764.33;468.1;885.6;680.23;598.66;0.58;1035.56
2017-10-06 02:00:00+02:00;;100.81;829.73;465.2;586.4;932.02;770.57;472.17;888.36;683.85;613.25;0.59;1035.56
2017-10-06 02:15:00+02:00;;98.93;829.51;464.14;594.87;934.27;776.62;475.39;891.01;687.15;579.8;0.56;1035.56
2017-10-06 02:30:00+02:00;;97.04;829.29;463.09;603.34;936.53;782.67;478.61;893.67;690.45;544.31;0.53;1035.56
2017-10-06 02:45:00+02:00;;95.17;829.08;462.04;611.81;938.78;788.72;481.83;896.32;693.74;525.72;0.51;1035.56
2017-10-06 03:00:00+02:00;;93.33;828.69;460.92;614.8;939.29;790.6;489.54;899.66;699.41;521.6;0.5;1035.56
2017-10-06 03:15:00+02:00;;91.53;828.15;459.76;612.29;938.06;788.32;501.76;903.7;707.43;518.57;0.5;1035.56
2017-10-06 03:30:00+02:00;;89.73;827.61;458.58;609.78;936.82;786.04;513.97;907.74;715.46;561.06;0.54;1035.56
2017-10-06 03:45:00+02:00;;87.94;827.06;457.41;607.27;935.59;783.76;526.18;911.77;723.48;585.55;0.57;1035.56
2017-10-06 04:00:00+02:00;;86.14;826.33;456.15;613.5;935.66;787.26;539.52;915.93;732.43;607.42;0.59;1035.56
2017-10-06 04:15:00+02:00;;84.36;825.41;454.8;628.45;937.05;796.52;553.98;920.21;742.29;616.3;0.6;1035.56
2017-10-06 04:30:00+02:00;;82.58;824.49;453.44;643.4;938.43;805.78;568.44;924.49;752.15;612.4;0.59;1035.56
2017-10-06 04:45:00+02:00;;80.79;823.57;452.09;658.35;939.81;815.04;582.9;928.77;762.02;570.96;0.55;1035.56
2017-10-06 05:00:00+02:00;;78.94;822.45;450.59;664.97;940.17;818.92;591.11;930.53;767.16;561.75;0.54;1035.56
2017-10-06 05:15:00+02:00;;77.03;821.13;448.96;663.28;939.5;817.42;593.08;929.78;767.6;577.88;0.56;1035.56
2017-10-06 05:30:00+02:00;;75.11;819.81;447.33;661.59;938.83;815.91;595.05;929.03;768.03;611.98;0.59;1035.56
2017-10-06 05:45:00+02:00;;73.19;818.49;445.7;659.9;938.16;814.41;597.01;928.28;768.46;568.95;0.55;1035.56
2017-10-06 06:00:00+02:00;;71.15;816.93;443.88;663.51;938.2;816.48;491.26;841.84;666.52;569.08;0.55;1035.56
2017-10-06 06:15:00+02:00;;68.98;815.13;441.87;672.42;938.95;822.14;509.19;854.14;681.64;716.18;0.69;1035.56
2017-10-06 06:30:00+02:00;;66.81;813.33;439.86;681.33;939.7;827.8;527.12;866.43;696.76;794.39;0.77;1035.56
2017-10-06 06:45:00+02:00;;64.64;811.52;437.85;690.24;940.45;833.46;545.04;878.72;711.88;776.54;0.75;1035.56
2017-10-06 07:00:00+02:00;;62.27;809.43;435.58;693.45;940.82;835.58;559.25;888.24;723.75;746.01;0.72;1035.56
2017-10-06 07:15:00+02:00;;59.7;807.05;433.06;690.96;940.82;834.16;569.74;894.98;732.38;795.71;0.77;1035.56
2017-10-06 07:30:00+02:00;;57.13;804.68;430.54;688.47;940.81;832.75;580.22;901.72;741.02;775.44;0.75;1035.56
2017-10-06 07:45:00+02:00;;54.56;802.3;428.02;685.98;940.81;831.33;590.7;908.47;749.65;772.78;0.75;1035.56
2017-10-06 08:00:00+02:00;;51.72;799.64;425.22;686.49;941.0;831.82;600.38;914.42;757.8;803.17;0.78;1035.56
2017-10-06 08:15:00+02:00;;48.63;796.69;422.15;690.01;941.37;834.22;609.25;919.58;765.46;832.76;0.8;1035.56
2017-10-06 08:30:00+02:00;;45.54;793.75;419.07;693.53;941.75;836.61;618.11;924.75;773.13;814.89;0.79;1035.56
2017-10-06 08:45:00+02:00;;42.45;790.81;415.99;697.05;942.13;839.01;626.98;929.91;780.79;760.76;0.73;1035.56
2017-10-06 09:00:00+02:00;;39.34;787.71;412.76;699.54;942.14;840.86;630.25;932.16;784.14;748.5;0.72;1035.56
2017-10-06 09:15:00+02:00;;36.2;784.47;409.37;701.0;941.77;842.16;627.92;931.5;783.16;769.68;0.74;1035.56
2017-10-06 09:30:00+02:00;;33.06;781.23;405.98;702.45;941.4;843.46;625.59;930.84;782.19;775.12;0.75;1035.56
2017-10-06 09:45:00+02:00;;29.92;777.99;402.59;703.91;941.03;844.77;623.26;930.17;781.22;793.37;0.77;1035.56
2017-10-06 10:00:00+02:00;;26.92;774.75;399.19;701.95;940.79;844.92;621.45;929.89;780.62;831.44;0.8;1035.56
2017-10-06 10:15:00+02:00;;24.06;771.5;395.78;696.56;940.68;843.93;620.15;930.0;780.41;837.93;0.81;1035.56
2017-10-06 10:30:00+02:00;;21.2;768.25;392.38;691.16;940.57;842.94;618.86;930.1;780.2;823.01;0.79;1035.56
2017-10-06 10:45:00+02:00;;18.34;764.99;388.97;685.77;940.46;841.95;617.57;930.21;779.98;857.12;0.83;1035.56
2017-10-06 11:00:00+02:00;;15.77;761.86;385.69;680.11;940.22;840.26;658.6;941.48;823.93;860.15;0.83;1035.56
2017-10-06 11:15:00+02:00;;13.49;758.84;382.55;674.17;939.84;837.88;652.16;941.41;818.92;873.61;0.84;1035.56
2017-10-06 11:30:00+02:00;;11.2;755.82;379.4;668.24;939.47;835.48;645.72;941.34;813.91;868.26;0.84;1035.56
2017-10-06 11:45:00+02:00;;8.92;752.81;376.26;662.31;939.1;833.1;639.28;941.28;808.9;853.44;0.82;1035.56
2017-10-06 12:00:00+02:00;;7.23;750.03;373.39;655.99;938.74;830.33;632.58;942.27;804.49;845.63;0.82;1035.56
2017-10-06 12:15:00+02:00;;6.12;747.48;370.79;649.27;938.41;827.19;625.64;944.32;800.68;846.8;0.82;1035.56
2017-10-06 12:30:00+02:00;;5.01;744.93;368.18;642.56;938.08;824.05;618.69;946.38;796.86;866.34;0.84;1035.56
2017-10-06 12:45:00+02:00;;3.9;742.38;365.58;635.84;937.75;820.92;611.75;948.43;793.05;844.0;0.82;1035.56
2017-10-06 13:00:00+02:00;;3.06;740.18;363.39;630.55;937.77;819.14;603.29;949.04;787.9;862.33;0.83;1035.56
2017-10-06 13:15:00+02:00;;2.49;738.33;361.62;626.68;938.14;818.73;593.32;948.19;781.42;838.92;0.81;1035.56
2017-10-06 13:30:00+02:00;;1.91;736.48;359.86;622.81;938.51;818.33;583.35;947.34;774.94;827.55;0.8;1035.56
2017-10-06 13:45:00+02:00;;1.33;734.63;358.09;618.93;938.88;817.92;573.38;946.49;768.46;818.67;0.79;1035.56
2017-10-06 14:00:00+02:00;;0.97;733.2;356.84;613.29;937.6;816.06;563.29;944.74;761.67;798.91;0.77;1035.56
2017-10-06 14:15:00+02:00;;0.81;732.19;356.11;605.87;934.66;812.75;553.07;942.07;754.58;721.46;0.7;1035.56
2017-10-06 14:30:00+02:00;;0.66;731.18;355.39;598.46;931.74;809.43;542.86;939.41;747.48;682.62;0.66;1035.56
2017-10-06 14:45:00+02:00;;0.5;730.16;354.66;591.05;928.8;806.11;532.65;936.75;740.38;608.62;0.59;1035.56
2017-10-06 15:00:00+02:00;;0.51;729.57;354.37;582.84;926.57;802.33;518.19;933.05;730.76;601.64;0.58;1035.56
2017-10-06 15:15:00+02:00;;0.69;729.4;354.52;573.84;925.04;798.06;499.48;928.31;718.62;658.98;0.64;1035.56
2017-10-06 15:30:00+02:00;;0.86;729.23;354.68;564.84;923.51;793.8;480.77;923.56;706.48;613.53;0.59;1035.56
2017-10-06 15:45:00+02:00;;1.04;729.06;354.83;555.84;921.97;789.54;462.06;918.82;694.33;549.47;0.53;1035.56
2017-10-06 16:00:00+02:00;;1.31;729.23;355.29;544.68;920.41;781.83;394.63;869.13;631.86;517.16;0.5;1035.56
2017-10-06 16:15:00+02:00;;1.69;729.75;356.06;531.36;918.82;770.66;376.0;865.69;620.82;506.88;0.49;1035.56
2017-10-06 16:30:00+02:00;;2.07;730.26;356.84;518.04;917.23;759.49;357.37;862.26;609.77;505.18;0.49;1035.56
2017-10-06 16:45:00+02:00;;2.45;730.77;357.61;504.72;915.65;748.33;338.73;858.83;598.73;443.07;0.43;1035.56
2017-10-06 17:00:00+02:00;;2.87;731.55;358.58;484.55;912.05;731.07;314.71;845.94;580.27;413.5;0.4;1035.56
2017-10-06 17:15:00+02:00;;3.33;732.61;359.73;457.52;906.45;707.73;285.29;823.57;554.38;380.03;0.37;1035.56
2017-10-06 17:30:00+02:00;;3.79;733.66;360.88;430.48;900.85;684.39;255.87;801.21;528.49;384.32;0.37;1035.56
2017-10-06 17:45:00+02:00;;4.25;734.71;362.03;403.45;895.25;661.05;226.44;778.84;502.6;396.69;0.38;1035.56
2017-10-06 18:00:00+02:00;;4.73;735.95;363.25;373.21;882.62;635.26;198.07;741.7;469.83;412.53;0.4;1035.56
2017-10-06 18:15:00+02:00;;5.23;737.38;364.53;339.74;862.95;607.04;170.75;689.79;430.19;367.29;0.35;1035.56
2017-10-06 18:30:00+02:00;;5.72;738.81;365.8;306.27;843.29;578.81;143.43;637.88;390.56;322.48;0.31;1035.56
2017-10-06 18:45:00+02:00;;6.22;740.24;367.08;272.8;823.63;550.58;116.11;585.96;350.92;263.8;0.25;1035.56
2017-10-06 19:00:00+02:00;;6.66;741.78;368.3;242.22;798.47;521.7;91.29;535.87;313.38;223.02;0.22;1035.56
2017-10-06 19:15:00+02:00;;7.04;743.42;369.46;214.53;767.82;492.16;68.98;487.58;277.94;196.29;0.19;1035.56
2017-10-06 19:30:00+02:00;;7.42;745.07;370.62;186.84;737.17;462.62;46.68;439.28;242.49;180.29;0.17;1035.56
2017-10-06 19:45:00+02:00;;7.8;746.71;371.77;159.15;706.52;433.08;24.37;391.0;207.05;151.37;0.15;1035.56
2017-10-06 20:00:00+02:00;;7.96;748.39;372.78;138.92;677.06;408.01;12.49;358.16;183.97;140.53;0.14;1035.56
2017-10-06 20:15:00+02:00;;7.91;750.11;373.63;126.16;648.79;387.43;11.05;340.78;173.25;137.0;0.13;1035.56
2017-10-06 20:30:00+02:00;;7.85;751.82;374.48;113.39;620.51;366.85;9.6;323.39;162.54;134.8;0.13;1035.56
2017-10-06 20:45:00+02:00;;7.8;753.54;375.33;100.62;592.24;346.27;8.16;306.01;151.82;133.05;0.13;1035.56
2017-10-06 21:00:00+02:00;;7.64;755.35;376.13;88.39;565.9;326.59;5.52;273.16;116.52;124.11;0.12;1035.56
2017-10-06 21:15:00+02:00;;7.38;757.25;376.88;76.7;541.51;307.82;5.38;272.95;116.67;151.09;0.15;1035.56
2017-10-06 21:30:00+02:00;;7.12;759.16;377.63;65.01;517.11;289.05;5.24;272.75;116.81;191.67;0.19;1035.56
2017-10-06 21:45:00+02:00;;6.86;761.06;378.38;53.31;492.72;270.28;5.1;272.54;116.95;203.45;0.2;1035.56
2017-10-06 22:00:00+02:00;;6.6;762.94;379.03;44.11;472.68;255.39;5.35;276.32;120.25;227.64;0.22;1035.56
2017-10-06 22:15:00+02:00;;6.35;764.79;379.57;37.41;457.0;244.38;6.0;284.09;126.69;261.16;0.25;1035.56
2017-10-06 22:30:00+02:00;;6.1;766.63;380.12;30.7;441.31;233.37;6.64;291.85;133.13;229.39;0.22;1035.56
2017-10-06 22:45:00+02:00;;5.85;768.48;380.67;23.99;425.63;222.35;7.28;299.62;139.58;200.15;0.19;1035.56
2017-10-06 23:00:00+02:00;;5.58;770.26;381.15;19.91;410.62;212.42;7.64;304.07;143.83;200.21;0.19;1035.56
2017-10-06 23:15:00+02:00;;5.28;771.98;381.56;18.45;396.28;203.58;7.7;305.21;145.91;205.38;0.2;1035.56
2017-10-06 23:30:00+02:00;;4.98;773.7;381.97;17.0;381.95;194.74;7.77;306.35;147.99;192.55;0.19;1035.56
2017-10-06 23:45:00+02:00;;4.69;775.42;382.39;15.54;367.62;185.9;7.83;307.49;150.06;178.85;0.17;1035.56
2017-10-07 00:00:00+02:00;;139.31;890.97;518.7;18.75;323.4;169.53;8.08;312.48;153.78;185.58;0.18;1035.56
2017-10-07 00:15:00+02:00;;138.17;889.91;517.56;26.07;339.21;181.52;8.52;321.33;159.16;199.16;0.19;1035.56
2017-10-07 00:30:00+02:00;;137.03;888.85;516.43;33.38;355.01;193.5;8.95;330.18;164.53;205.96;0.2;1035.56
2017-10-07 00:45:00+02:00;;135.9;887.8;515.29;40.7;370.81;205.49;9.39;339.03;169.9;217.38;0.21;1035.56
2017-10-07 01:00:00+02:00;;134.93;886.63;514.13;46.51;389.06;217.74;13.94;359.11;183.05;214.15;0.21;1035.56
2017-10-07 01:15:00+02:00;;134.15;885.35;512.94;50.84;409.73;230.24;22.61;390.41;203.97;217.76;0.21;1035.56
2017-10-07 01:30:00+02:00;;133.36;884.07;511.75;55.17;430.41;242.75;31.29;421.72;224.89;248.61;0.24;1035.56
2017-10-07 01:45:00+02:00;;132.58;882.79;510.56;59.49;451.09;255.25;39.96;453.02;245.81;300.74;0.29;1035.56
2017-10-07 02:00:00+02:00;;132.04;881.25;509.36;73.11;487.56;280.3;59.91;496.93;278.24;362.05;0.35;1035.56
2017-10-07 02:15:00+02:00;;131.73;879.45;508.17;96.0;539.83;317.88;91.15;553.44;322.16;391.95;0.38;1035.56
2017-10-07 02:30:00+02:00;;131.43;877.65;506.98;118.9;592.09;355.47;122.38;609.94;366.08;419.26;0.4;1035.56
2017-10-07 02:45:00+02:00;;131.13;875.84;505.78;141.79;644.36;393.06;153.61;666.45;410.01;444.92;0.43;1035.56
2017-10-07 03:00:00+02:00;;130.96;873.86;504.53;167.63;687.2;427.4;190.07;712.2;451.14;494.4;0.48;1035.56
2017-10-07 03:15:00+02:00;;130.94;871.72;503.22;196.4;720.63;458.5;231.74;747.2;489.47;571.5;0.55;1035.56
2017-10-07 03:30:00+02:00;;130.91;869.57;501.91;225.17;754.05;489.6;273.42;782.2;527.81;643.2;0.62;1035.56
2017-10-07 03:45:00+02:00;;130.89;867.43;500.59;253.94;787.48;520.7;315.1;817.19;566.14;711.47;0.69;1035.56
2017-10-07 04:00:00+02:00;;130.88;865.1;499.14;286.48;815.55;551.24;357.2;843.46;600.63;738.08;0.71;1035.56
2017-10-07 04:15:00+02:00;;130.89;862.59;497.56;322.81;838.27;581.21;399.73;861.01;631.26;786.75;0.76;1035.56
2017-10-07 04:30:00+02:00;;130.89;860.09;495.98;359.13;860.99;611.19;442.27;878.55;661.89;819.81;0.79;1035.56
2017-10-07 04:45:00+02:00;;130.89;857.58;494.4;395.45;883.71;641.16;484.8;896.1;692.52;857.1;0.83;1035.56
2017-10-07 05:00:00+02:00;;130.79;854.44;492.61;430.7;898.59;667.33;523.14;909.68;719.57;875.85;0.85;1035.56
2017-10-07 05:15:00+02:00;;130.59;850.66;490.62;464.86;905.64;689.69;557.28;919.31;743.04;892.91;0.86;1035.56
2017-10-07 05:30:00+02:00;;130.38;846.89;488.63;499.03;912.67;712.05;591.42;928.94;766.5;901.04;0.87;1035.56
2017-10-07 05:45:00+02:00;;130.18;843.11;486.64;533.19;919.71;734.41;625.56;938.57;789.97;903.86;0.87;1035.56
2017-10-07 06:00:00+02:00;;129.75;839.01;484.38;555.11;924.89;748.85;761.36;973.69;900.97;910.34;0.88;1035.56
2017-10-07 06:15:00+02:00;;129.11;834.59;481.85;564.77;928.21;755.37;766.9;973.39;900.58;911.77;0.88;1035.56
2017-10-07 06:30:00+02:00;;128.47;830.17;479.32;574.43;931.53;761.89;772.44;973.1;900.2;908.31;0.88;1035.56
2017-10-07 06:45:00+02:00;;127.82;825.75;476.79;584.09;934.85;768.41;777.99;972.81;899.81;912.05;0.88;1035.56
2017-10-07 07:00:00+02:00;;126.86;820.99;473.92;602.68;939.21;779.91;784.17;973.43;900.89;913.69;0.88;1035.56
2017-10-07 07:15:00+02:00;;125.57;815.89;470.73;630.19;944.63;796.4;790.98;974.97;903.46;913.4;0.88;1035.56
2017-10-07 07:30:00+02:00;;124.27;810.79;467.53;657.71;950.04;812.88;797.79;976.52;906.02;912.96;0.88;1035.56
2017-10-07 07:45:00+02:00;;122.99;805.69;464.34;685.22;955.46;829.37;804.6;978.06;908.58;911.16;0.88;1035.56
2017-10-07 08:00:00+02:00;;121.31;800.27;460.79;706.19;959.55;841.71;811.24;979.84;911.48;914.5;0.88;1035.56
2017-10-07 08:15:00+02:00;;119.24;794.52;456.88;720.63;962.32;849.9;817.69;981.87;914.7;908.41;0.88;1035.56
2017-10-07 08:30:00+02:00;;117.18;788.78;452.98;735.08;965.09;858.09;824.15;983.9;917.92;923.81;0.89;1035.56
2017-10-07 08:45:00+02:00;;115.11;783.03;449.07;749.52;967.86;866.28;830.61;985.93;921.14;921.35;0.89;1035.56
2017-10-07 09:00:00+02:00;;112.74;777.1;444.92;762.67;970.66;873.73;836.59;988.28;924.31;920.8;0.89;1035.56
2017-10-07 09:15:00+02:00;;110.05;770.99;440.52;774.53;973.47;880.42;842.1;990.95;927.42;926.46;0.89;1035.56
2017-10-07 09:30:00+02:00;;107.36;764.88;436.12;786.39;976.28;887.12;847.61;993.63;930.54;934.7;0.9;1035.56
2017-10-07 09:45:00+02:00;;104.67;758.77;431.71;798.25;979.1;893.82;853.12;996.3;933.65;937.62;0.91;1035.56
2017-10-07 10:00:00+02:00;;101.77;752.66;427.21;808.19;981.21;899.74;857.38;998.25;936.17;930.3;0.9;1035.56
2017-10-07 10:15:00+02:00;;98.66;746.56;422.61;816.2;982.62;904.88;860.38;999.48;938.09;924.95;0.89;1035.56
2017-10-07 10:30:00+02:00;;95.56;740.45;418.0;824.21;984.04;910.03;863.39;1000.71;940.01;924.52;0.89;1035.56
2017-10-07 10:45:00+02:00;;92.45;734.35;413.39;832.23;985.45;915.17;866.39;1001.94;941.94;925.45;0.89;1035.56
2017-10-07 11:00:00+02:00;;89.25;728.44;408.84;838.06;987.03;919.16;862.77;999.08;934.3;922.06;0.89;1035.56
2017-10-07 11:15:00+02:00;;85.96;722.72;404.32;841.72;988.79;921.99;864.9;999.45;935.29;925.14;0.89;1035.56
2017-10-07 11:30:00+02:00;;82.67;717.0;399.81;845.38;990.55;924.82;867.03;999.83;936.28;928.81;0.9;1035.56
2017-10-07 11:45:00+02:00;;79.38;711.29;395.3;849.04;992.3;927.65;869.17;1000.2;937.28;930.36;0.9;1035.56
2017-10-07 12:00:00+02:00;;76.08;705.88;390.93;850.96;993.81;929.7;869.86;1001.15;937.88;928.4;0.9;1035.56
2017-10-07 12:15:00+02:00;;72.79;700.8;386.72;851.12;995.09;930.99;869.12;1002.69;938.11;932.04;0.9;1035.56
2017-10-07 12:30:00+02:00;;69.49;695.71;382.51;851.29;996.36;932.28;868.37;1004.23;938.32;935.07;0.9;1035.56
2017-10-07 12:45:00+02:00;;66.2;690.62;378.3;851.45;997.64;933.57;867.62;1005.76;938.54;926.16;0.89;1035.56
2017-10-07 13:00:00+02:00;;62.99;685.94;374.34;848.28;998.69;934.22;866.88;1006.8;938.58;920.7;0.89;1035.56
2017-10-07 13:15:00+02:00;;59.88;681.68;370.63;841.78;999.5;934.24;866.15;1007.33;938.44;915.49;0.88;1035.56
2017-10-07 13:30:00+02:00;;56.77;677.42;366.91;835.27;1000.32;934.26;865.42;1007.87;938.29;910.4;0.88;1035.56
2017-10-07 13:45:00+02:00;;53.66;673.16;363.2;828.77;1001.14;934.28;864.69;1008.4;938.14;917.09;0.89;1035.56
2017-10-07 14:00:00+02:00;;50.77;669.33;359.8;820.76;1001.85;933.68;861.69;1008.84;937.05;921.51;0.89;1035.56
2017-10-07 14:15:00+02:00;;48.11;665.92;356.74;811.25;1002.45;932.46;856.4;1009.17;935.01;923.6;0.89;1035.56
2017-10-07 14:30:00+02:00;;45.45;662.52;353.68;801.73;1003.05;931.24;851.11;1009.5;932.97;923.58;0.89;1035.56
2017-10-07 14:45:00+02:00;;42.79;659.11;350.62;792.22;1003.65;930.02;845.83;1009.83;930.94;927.37;0.9;1035.56
2017-10-07 15:00:00+02:00;;40.25;656.19;347.87;783.69;1003.78;928.15;837.9;1010.78;928.87;926.29;0.89;1035.56
2017-10-07 15:15:00+02:00;;37.86;653.74;345.43;776.15;1003.42;925.62;827.32;1012.33;926.76;925.08;0.89;1035.56
2017-10-07 15:30:00+02:00;;35.46;651.29;342.99;768.59;1003.06;923.09;816.74;1013.88;924.66;925.62;0.89;1035.56
2017-10-07 15:45:00+02:00;;33.06;648.85;340.55;761.04;1002.7;920.56;806.16;1015.44;922.55;931.34;0.9;1035.56
